id,item_id,tag_id,code_id,created,created_by
453,136,21,1,1710966622534,1
454,139,26,1,1710966638696,1
455,139,28,1,1710966638696,1
456,121,4,1,1710966673917,1
457,121,6,1,1710966673917,1
458,121,24,1,1710966673917,1
459,121,26,1,1710966673917,1
460,122,21,1,1710966693144,1
461,123,24,1,1710966707289,1
462,123,26,1,1710966707289,1
463,124,10,1,1710966746926,1
464,124,26,1,1710966746926,1
465,128,29,1,1710966824438,1
466,147,21,1,1710966861322,1
467,147,24,1,1710966861322,1
468,147,26,1,1710966861322,1
469,147,29,1,1710966861322,1
470,150,21,1,1710966867539,1
471,150,29,1,1710966867539,1
477,131,12,1,1710966894286,1
478,131,21,1,1710966894286,1
479,131,28,1,1710966894286,1
480,131,29,1,1710966894286,1
481,126,6,1,1710966939148,1
482,126,23,1,1710966939148,1
483,126,25,1,1710966939148,1
484,130,4,1,1710966981489,1
487,115,6,1,1710967145313,1
488,115,24,1,1710967145313,1
489,115,26,1,1710967145313,1
490,117,30,1,1710967250015,1
491,118,26,1,1710967419639,1
492,119,4,1,1710967470381,1
493,119,24,1,1710967470381,1
494,119,26,1,1710967470381,1
495,120,6,1,1710967505826,1
496,120,25,1,1710967505826,1
497,120,28,1,1710967505826,1
498,156,24,1,1710967595418,1
499,156,26,1,1710967595418,1
500,156,30,1,1710967595418,1
501,129,28,1,1710967609628,1
502,125,28,1,1710967617365,1
503,116,28,1,1710967630487,1
504,114,21,1,1710967677500,1
505,114,23,1,1710967677500,1
506,114,24,1,1710967677500,1
507,114,28,1,1710967677500,1
508,112,28,1,1710967714440,1
509,111,4,1,1710967722434,1
510,111,6,1,1710967722434,1
511,111,23,1,1710967722434,1
512,111,24,1,1710967722434,1
513,113,5,1,1710967732244,1
514,102,28,1,1710967754167,1
515,104,28,1,1710967763152,1
516,105,6,1,1710967775513,1
517,105,23,1,1710967775513,1
518,105,24,1,1710967775513,1
519,107,24,1,1710968290361,1
520,107,26,1,1710968290361,1
521,108,28,1,1710968299050,1
522,109,24,1,1710968308723,1
523,109,26,1,1710968308723,1
526,100,28,1,1710968518813,1
527,99,28,1,1710968524390,1
528,98,3,1,1710968577885,1
529,98,27,1,1710968577885,1
530,97,6,1,1710968600872,1
531,97,24,1,1710968600872,1
532,97,26,1,1710968600872,1
533,96,25,1,1710968635971,1
534,96,28,1,1710968635971,1
535,95,10,1,1710968656335,1
536,95,31,1,1710968656335,1
537,93,4,1,1710968670385,1
538,93,6,1,1710968670385,1
539,93,24,1,1710968670385,1
541,85,28,1,1710968708957,1
547,157,6,1,1710969075416,1
548,157,21,1,1710969075416,1
549,157,30,1,1710969075416,1
550,157,33,1,1710969075416,1
551,86,24,1,1710969110323,1
552,86,26,1,1710969110323,1
553,86,29,1,1710969110323,1
554,84,21,1,1710969135063,1
555,84,24,1,1710969135063,1
556,84,28,1,1710969135063,1
557,84,29,1,1710969135063,1
558,71,4,1,1710969196761,1
559,71,6,1,1710969196761,1
560,71,34,1,1710969196761,1
561,73,28,1,1710969202827,1
562,74,21,1,1710969215564,1
563,74,28,1,1710969215564,1
564,74,29,1,1710969215564,1
565,76,6,1,1710969242646,1
566,78,6,1,1710969273635,1
567,78,24,1,1710969273635,1
568,78,25,1,1710969273635,1
569,79,6,1,1710969474648,1
570,79,24,1,1710969474648,1
571,79,26,1,1710969474648,1
572,80,24,1,1710969485417,1
573,80,26,1,1710969485417,1
574,72,28,1,1710969516096,1
575,75,28,1,1710969524081,1
576,81,28,1,1710969534963,1
577,82,21,1,1710969544827,1
578,82,22,1,1710969544827,1
579,82,28,1,1710969544827,1
584,87,34,1,1710969560925,1
585,88,34,1,1710969566702,1
586,83,6,1,1710969575479,1
587,83,22,1,1710969575479,1
588,83,32,1,1710969575479,1
589,83,33,1,1710969575479,1
590,83,34,1,1710969575479,1
591,91,26,1,1710969587729,1
592,91,34,1,1710969587729,1
593,106,6,1,1710969619901,1
594,106,23,1,1710969619901,1
595,106,24,1,1710969619901,1
599,61,21,1,1710969749502,1
600,61,28,1,1710969749502,1
604,63,22,1,1710969816582,1
605,63,34,1,1710969816582,1
609,64,6,1,1710970000020,1
610,64,22,1,1710970000020,1
611,64,34,1,1710970000020,1
612,65,28,1,1710970043160,1
613,65,29,1,1710970043160,1
614,66,22,1,1710970067155,1
615,66,34,1,1710970067155,1
618,69,21,1,1710970090239,1
619,69,28,1,1710970090239,1
620,68,21,1,1710970094343,1
621,68,28,1,1710970094343,1
628,158,6,1,1710970203381,1
629,158,21,1,1710970203381,1
630,158,22,1,1710970203381,1
631,158,34,1,1710970203381,1
633,160,28,1,1710970503945,1
634,161,10,1,1710970550966,1
635,161,28,1,1710970550966,1
639,165,22,1,1710970633798,1
640,164,6,1,1710970642927,1
641,164,26,1,1710970642927,1
642,163,25,1,1710970654400,1
643,163,28,1,1710970654400,1
644,162,6,1,1710970660472,1
645,162,24,1,1710970660472,1
646,162,26,1,1710970660472,1
647,162,28,1,1710970660472,1
648,62,6,1,1710970733170,1
649,62,22,1,1710970733170,1
650,62,30,1,1710970733170,1
651,62,34,1,1710970733170,1
652,53,19,1,1710970797096,1
653,53,22,1,1710970797096,1
654,53,25,1,1710970797096,1
655,53,32,1,1710970797096,1
656,52,6,1,1710970811128,1
657,52,13,1,1710970811128,1
658,52,17,1,1710970811128,1
659,52,18,1,1710970811128,1
660,52,25,1,1710970811128,1
661,52,32,1,1710970811128,1
662,52,34,1,1710970811128,1
663,54,20,1,1710970823963,1
664,54,30,1,1710970823963,1
665,54,32,1,1710970823963,1
666,55,20,1,1710970847181,1
667,55,32,1,1710970847181,1
668,55,34,1,1710970847181,1
669,56,6,1,1710970873304,1
670,56,20,1,1710970873304,1
671,56,34,1,1710970873304,1
672,57,16,1,1710970928961,1
673,57,25,1,1710970928961,1
674,57,28,1,1710970928961,1
675,57,29,1,1710970928961,1
676,57,32,1,1710970928961,1
677,57,33,1,1710970928961,1
678,58,13,1,1710970960028,1
679,58,28,1,1710970960028,1
680,59,6,1,1710971030909,1
681,59,20,1,1710971030909,1
682,59,22,1,1710971030909,1
683,59,34,1,1710971030909,1
684,60,6,1,1710971045221,1
685,60,20,1,1710971045221,1
686,60,22,1,1710971045221,1
687,60,34,1,1710971045221,1
688,42,2,1,1710971060167,1
689,42,25,1,1710971060167,1
690,42,34,1,1710971060167,1
700,45,13,1,1710971148452,1
701,45,21,1,1710971148452,1
702,45,28,1,1710971148452,1
703,45,29,1,1710971148452,1
704,49,6,1,1710971162020,1
705,49,16,1,1710971162020,1
706,49,22,1,1710971162020,1
707,49,34,1,1710971162020,1
708,47,4,1,1710971241828,1
709,47,6,1,1710971241828,1
710,47,14,1,1710971241828,1
711,47,23,1,1710971241828,1
712,48,4,1,1710971261782,1
713,48,6,1,1710971261782,1
714,48,15,1,1710971261782,1
715,48,23,1,1710971261782,1
716,50,6,1,1710971279394,1
717,50,16,1,1710971279394,1
718,50,22,1,1710971279394,1
719,50,30,1,1710971279394,1
722,36,3,1,1710971323814,1
723,36,5,1,1710971323814,1
728,1,1,1,1710971407280,1
729,1,7,1,1710971407280,1
730,1,10,1,1710971407280,1
731,1,11,1,1710971407280,1
732,1,31,1,1710971407280,1
733,7,3,1,1710971453472,1
734,7,4,1,1710971453472,1
735,7,7,1,1710971453472,1
736,7,10,1,1710971453472,1
737,7,21,1,1710971453472,1
740,3,5,1,1711012276403,1
741,3,35,1,1711012276403,1
742,173,10,1,1711013655906,1
743,70,28,1,1711013673068,1
744,70,29,1,1711013673068,1
745,70,34,1,1711013673068,1
746,70,35,1,1711013673068,1
747,140,10,1,1711013682437,1
748,140,21,1,1711013682437,1
749,140,24,1,1711013682437,1
750,140,26,1,1711013682437,1
751,140,28,1,1711013682437,1
752,140,29,1,1711013682437,1
753,140,35,1,1711013682437,1
759,175,3,1,1711013942588,1
760,175,10,1,1711013942588,1
761,176,7,1,1711013999540,1
762,176,10,1,1711013999540,1
763,25,7,1,1711014009176,1
764,25,10,1,1711014009176,1
765,89,3,1,1711014173301,1
766,89,4,1,1711014173301,1
767,89,35,1,1711014173301,1
768,110,6,1,1711014219778,1
769,110,23,1,1711014219778,1
770,110,24,1,1711014219778,1
771,110,26,1,1711014219778,1
772,12,3,1,1711014233853,1
773,12,4,1,1711014233853,1
774,159,4,1,1711014321703,1
775,159,35,1,1711014321703,1
776,177,3,1,1711014384133,1
777,177,4,1,1711014384133,1
778,24,3,1,1711014489945,1
779,24,4,1,1711014489945,1
780,24,7,1,1711014489945,1
781,26,6,1,1711014568101,1
782,26,7,1,1711014568101,1
783,26,22,1,1711014568101,1
784,26,23,1,1711014568101,1
785,26,36,1,1711014568101,1
786,38,3,1,1711014628934,1
787,38,21,1,1711014628934,1
788,38,27,1,1711014628934,1
789,179,4,1,1711014759315,1
790,179,10,1,1711014759315,1
791,179,11,1,1711014759315,1
792,179,23,1,1711014759315,1
793,2,7,1,1711014862991,1
794,2,10,1,1711014862991,1
795,2,21,1,1711014862991,1
796,180,4,1,1711014904873,1
797,180,10,1,1711014904873,1
798,180,11,1,1711014904873,1
799,188,3,1,1711014988399,1
800,188,4,1,1711014988399,1
801,188,7,1,1711014988399,1
802,188,11,1,1711014988399,1
803,188,23,1,1711014988399,1
804,188,26,1,1711014988399,1
805,188,27,1,1711014988399,1
806,188,35,1,1711014988399,1
807,167,26,1,1711015098736,1
808,181,4,1,1711015166216,1
809,181,10,1,1711015166216,1
810,181,21,1,1711015166216,1
811,149,3,1,1711015234046,1
812,149,4,1,1711015234046,1
817,190,6,1,1711015573299,1
818,190,21,1,1711015573299,1
819,190,24,1,1711015573299,1
820,190,28,1,1711015573299,1
821,191,6,1,1711015712793,1
822,191,24,1,1711015712793,1
823,191,28,1,1711015712793,1
824,192,6,1,1711016341931,1
825,192,37,1,1711016341931,1
826,189,6,1,1711016352269,1
827,189,23,1,1711016352269,1
828,189,24,1,1711016352269,1
829,189,26,1,1711016352269,1
830,189,37,1,1711016352269,1
831,193,6,1,1711016435782,1
832,193,28,1,1711016435782,1
833,193,37,1,1711016435782,1
834,194,6,1,1711016545301,1
835,194,23,1,1711016545301,1
846,195,38,1,1711017155800,1
847,196,3,1,1711019898307,1
848,196,4,1,1711019898307,1
849,196,35,1,1711019898307,1
850,196,38,1,1711019898307,1
851,44,3,1,1711019907660,1
852,44,9,1,1711019907660,1
853,44,10,1,1711019907660,1
854,44,21,1,1711019907660,1
855,44,23,1,1711019907660,1
856,44,27,1,1711019907660,1
857,44,31,1,1711019907660,1
858,44,38,1,1711019907660,1
868,2,2,1,1711026491936,2
869,2,4,1,1711026491936,2
870,2,7,1,1711026491936,2
871,2,10,1,1711026491936,2
872,2,21,1,1711026491936,2
873,2,35,1,1711026491936,2
874,2,36,1,1711026491936,2
875,2,38,1,1711026491936,2
886,4,4,1,1711106281592,1
887,4,26,1,1711106281592,1
888,4,35,1,1711106281592,1
893,80,28,1,1711109122455,2
894,80,37,1,1711109122455,2
899,96,25,1,1711109257171,2
900,96,28,1,1711109257171,2
901,96,34,1,1711109257171,2
902,96,37,1,1711109257171,2
903,99,25,1,1711109334219,2
904,99,28,1,1711109334219,2
905,99,29,1,1711109334219,2
906,100,10,1,1711109387918,2
907,100,28,1,1711109387918,2
908,102,15,1,1711109462954,2
909,102,28,1,1711109462954,2
910,112,6,1,1711109559032,2
911,112,23,1,1711109559032,2
912,112,24,1,1711109559032,2
913,112,28,1,1711109559032,2
914,112,34,1,1711109559032,2
917,153,4,1,1711109802392,2
918,153,7,1,1711109802392,2
919,153,10,1,1711109802392,2
920,153,14,1,1711109802392,2
921,153,15,1,1711109802392,2
922,153,22,1,1711109802392,2
923,153,23,1,1711109802392,2
924,153,25,1,1711109802392,2
925,153,26,1,1711109802392,2
926,153,34,1,1711109802392,2
927,153,36,1,1711109802392,2
928,153,38,1,1711109802392,2
929,155,15,1,1711109936184,2
930,155,23,1,1711109936184,2
931,155,29,1,1711109936184,2
932,155,32,1,1711109936184,2
933,155,34,1,1711109936184,2
934,155,36,1,1711109936184,2
935,156,10,1,1711110036676,2
936,156,13,1,1711110036676,2
937,156,22,1,1711110036676,2
938,156,29,1,1711110036676,2
939,156,30,1,1711110036676,2
940,156,34,1,1711110036676,2
941,157,20,1,1711110132667,2
942,157,22,1,1711110132667,2
943,157,28,1,1711110132667,2
944,157,29,1,1711110132667,2
945,157,34,1,1711110132667,2
946,158,10,1,1711110232626,2
947,158,14,1,1711110232626,2
948,158,15,1,1711110232626,2
949,158,22,1,1711110232626,2
950,158,29,1,1711110232626,2
951,158,34,1,1711110232626,2
952,158,37,1,1711110232626,2
953,159,25,1,1711110286720,2
954,159,29,1,1711110286720,2
955,159,35,1,1711110286720,2
956,160,2,1,1711110382951,2
957,160,10,1,1711110382951,2
958,160,15,1,1711110382951,2
959,160,21,1,1711110382951,2
960,160,28,1,1711110382951,2
961,160,29,1,1711110382951,2
962,160,35,1,1711110382951,2
963,160,38,1,1711110382951,2
967,163,4,1,1711110541309,2
968,163,10,1,1711110541309,2
969,163,15,1,1711110541309,2
970,163,22,1,1711110541309,2
971,163,24,1,1711110541309,2
972,163,25,1,1711110541309,2
973,163,28,1,1711110541309,2
974,163,29,1,1711110541309,2
975,163,34,1,1711110541309,2
976,164,3,1,1711110624805,2
977,164,4,1,1711110624805,2
978,164,6,1,1711110624805,2
979,164,7,1,1711110624805,2
980,164,19,1,1711110624805,2
981,164,22,1,1711110624805,2
982,164,23,1,1711110624805,2
983,164,26,1,1711110624805,2
984,164,34,1,1711110624805,2
985,188,3,1,1711110766436,2
986,188,4,1,1711110766436,2
987,188,10,1,1711110766436,2
988,188,11,1,1711110766436,2
989,188,27,1,1711110766436,2
990,188,29,1,1711110766436,2
991,188,35,1,1711110766436,2
992,45,12,1,1711111167066,2
993,45,13,1,1711111167066,2
994,45,15,1,1711111167066,2
995,45,21,1,1711111167066,2
996,45,28,1,1711111167066,2
997,45,29,1,1711111167066,2
998,45,32,1,1711111167066,2
999,45,34,1,1711111167066,2
1000,45,35,1,1711111167066,2
1001,51,14,1,1711111373766,2
1002,51,22,1,1711111373766,2
1003,51,32,1,1711111373766,2
1004,51,36,1,1711111373766,2
1005,51,41,1,1711111373766,2
1006,51,40,1,1711111373766,2
1007,69,10,1,1711111473446,2
1008,69,12,1,1711111473446,2
1009,69,15,1,1711111473446,2
1010,69,21,1,1711111473446,2
1011,69,29,1,1711111473446,2
1012,69,32,1,1711111473446,2
1013,69,35,1,1711111473446,2
1014,74,21,1,1711111565965,2
1015,74,22,1,1711111565965,2
1016,74,24,1,1711111565965,2
1017,74,28,1,1711111565965,2
1018,74,32,1,1711111565965,2
1019,74,42,1,1711111565965,2
1020,84,23,1,1711111643173,2
1021,84,24,1,1711111643173,2
1022,84,28,1,1711111643173,2
1023,84,34,1,1711111643173,2
1024,84,36,1,1711111643173,2
1025,84,42,1,1711111643173,2
1026,85,7,1,1711111702550,2
1027,85,28,1,1711111702550,2
1028,85,29,1,1711111702550,2
1029,85,42,1,1711111702550,2
1030,92,21,1,1711111727612,2
1031,92,28,1,1711111727612,2
1032,128,10,1,1711111780367,2
1033,128,24,1,1711111780367,2
1034,128,29,1,1711111780367,2
1035,128,30,1,1711111780367,2
1036,133,24,1,1711111832191,2
1037,133,28,1,1711111832191,2
1038,133,42,1,1711111832191,2
1039,3,10,1,1711111904102,2
1040,3,35,1,1711111904102,2
1041,3,43,1,1711111904102,2
1042,61,4,1,1711112008521,2
1043,61,10,1,1711112008521,2
1044,61,12,1,1711112008521,2
1045,61,21,1,1711112008521,2
1046,61,22,1,1711112008521,2
1047,61,28,1,1711112008521,2
1048,61,35,1,1711112008521,2
1049,61,43,1,1711112008521,2
1050,64,14,1,1711112094147,2
1051,64,16,1,1711112094147,2
1052,64,22,1,1711112094147,2
1053,64,36,1,1711112094147,2
1054,64,42,1,1711112094147,2
1055,65,13,1,1711112153248,2
1056,65,21,1,1711112153248,2
1057,65,22,1,1711112153248,2
1058,65,25,1,1711112153248,2
1059,65,29,1,1711112153248,2
1060,65,32,1,1711112153248,2
1061,65,42,1,1711112153248,2
1062,68,10,1,1711112237493,2
1063,68,12,1,1711112237493,2
1064,68,21,1,1711112237493,2
1065,68,22,1,1711112237493,2
1066,68,28,1,1711112237493,2
1067,68,29,1,1711112237493,2
1068,68,35,1,1711112237493,2
1069,68,42,1,1711112237493,2
1073,111,3,1,1711112327585,2
1074,111,4,1,1711112327585,2
1075,111,6,1,1711112327585,2
1076,111,7,1,1711112327585,2
1077,111,15,1,1711112327585,2
1078,111,22,1,1711112327585,2
1079,111,23,1,1711112327585,2
1080,111,24,1,1711112327585,2
1081,111,34,1,1711112327585,2
1082,105,3,1,1711112374544,2
1083,105,4,1,1711112374544,2
1084,105,6,1,1711112374544,2
1085,105,7,1,1711112374544,2
1086,105,10,1,1711112374544,2
1087,105,15,1,1711112374544,2
1088,105,22,1,1711112374544,2
1089,105,23,1,1711112374544,2
1090,105,24,1,1711112374544,2
1091,105,34,1,1711112374544,2
1092,136,4,1,1711112436378,2
1093,136,6,1,1711112436378,2
1094,136,7,1,1711112436378,2
1095,136,10,1,1711112436378,2
1096,136,12,1,1711112436378,2
1097,136,14,1,1711112436378,2
1098,136,15,1,1711112436378,2
1099,136,21,1,1711112436378,2
1100,136,22,1,1711112436378,2
1101,136,28,1,1711112436378,2
1102,136,32,1,1711112436378,2
1103,136,35,1,1711112436378,2
1104,42,2,1,1711112496640,2
1105,42,3,1,1711112496640,2
1106,42,4,1,1711112496640,2
1107,42,7,1,1711112496640,2
1108,42,8,1,1711112496640,2
1109,42,10,1,1711112496640,2
1110,42,12,1,1711112496640,2
1111,42,18,1,1711112496640,2
1112,42,22,1,1711112496640,2
1113,42,25,1,1711112496640,2
1114,42,34,1,1711112496640,2
1115,42,38,1,1711112496640,2
1116,131,2,1,1711112558667,2
1117,131,3,1,1711112558667,2
1118,131,6,1,1711112558667,2
1119,131,7,1,1711112558667,2
1120,131,10,1,1711112558667,2
1121,131,12,1,1711112558667,2
1122,131,15,1,1711112558667,2
1123,131,21,1,1711112558667,2
1124,131,24,1,1711112558667,2
1125,131,28,1,1711112558667,2
1126,131,29,1,1711112558667,2
1127,119,3,1,1711113622412,2
1128,119,4,1,1711113622412,2
1129,119,6,1,1711113622412,2
1130,119,20,1,1711113622412,2
1131,119,22,1,1711113622412,2
1132,119,23,1,1711113622412,2
1133,119,24,1,1711113622412,2
1134,119,34,1,1711113622412,2
1135,119,36,1,1711113622412,2
1136,118,2,1,1711113676417,2
1137,118,3,1,1711113676417,2
1138,118,4,1,1711113676417,2
1139,118,6,1,1711113676417,2
1140,118,7,1,1711113676417,2
1141,118,12,1,1711113676417,2
1142,118,15,1,1711113676417,2
1143,118,38,1,1711113676417,2
1144,106,3,1,1711113715197,2
1145,106,4,1,1711113715197,2
1146,106,15,1,1711113715197,2
1147,106,20,1,1711113715197,2
1148,106,22,1,1711113715197,2
1149,106,23,1,1711113715197,2
1150,106,24,1,1711113715197,2
1151,106,28,1,1711113715197,2
1152,57,1,1,1711113788543,2
1153,57,13,1,1711113788543,2
1154,57,14,1,1711113788543,2
1155,57,16,1,1711113788543,2
1156,57,19,1,1711113788543,2
1157,57,20,1,1711113788543,2
1158,57,21,1,1711113788543,2
1159,57,22,1,1711113788543,2
1160,57,28,1,1711113788543,2
1161,57,29,1,1711113788543,2
1162,57,30,1,1711113788543,2
1163,57,32,1,1711113788543,2
1164,57,42,1,1711113788543,2
1165,7,1,1,1711113834561,2
1166,7,3,1,1711113834561,2
1167,7,4,1,1711113834561,2
1168,7,7,1,1711113834561,2
1169,7,10,1,1711113834561,2
1170,7,14,1,1711113834561,2
1171,7,21,1,1711113834561,2
1172,7,29,1,1711113834561,2
1173,7,36,1,1711113834561,2
1174,143,10,1,1711113880723,2
1175,143,12,1,1711113880723,2
1176,143,13,1,1711113880723,2
1177,143,14,1,1711113880723,2
1178,143,15,1,1711113880723,2
1179,143,21,1,1711113880723,2
1180,143,28,1,1711113880723,2
1181,143,29,1,1711113880723,2
1182,134,3,1,1711113941084,2
1183,134,6,1,1711113941084,2
1184,134,10,1,1711113941084,2
1185,134,14,1,1711113941084,2
1186,134,21,1,1711113941084,2
1187,134,23,1,1711113941084,2
1188,134,24,1,1711113941084,2
1189,134,28,1,1711113941084,2
1190,134,29,1,1711113941084,2
1191,134,36,1,1711113941084,2
1192,110,3,1,1711114080253,2
1193,110,4,1,1711114080253,2
1194,110,6,1,1711114080253,2
1195,110,7,1,1711114080253,2
1196,110,22,1,1711114080253,2
1197,110,23,1,1711114080253,2
1198,110,24,1,1711114080253,2
1199,110,34,1,1711114080253,2
1200,93,3,1,1711114151438,2
1201,93,6,1,1711114151438,2
1202,93,10,1,1711114151438,2
1203,93,13,1,1711114151438,2
1204,93,15,1,1711114151438,2
1205,93,18,1,1711114151438,2
1206,93,22,1,1711114151438,2
1207,93,23,1,1711114151438,2
1208,93,24,1,1711114151438,2
1209,93,25,1,1711114151438,2
1210,93,34,1,1711114151438,2
1211,93,36,1,1711114151438,2
1212,70,2,1,1711114254761,2
1213,70,4,1,1711114254761,2
1214,70,10,1,1711114254761,2
1215,70,12,1,1711114254761,2
1216,70,13,1,1711114254761,2
1217,70,14,1,1711114254761,2
1218,70,21,1,1711114254761,2
1219,70,22,1,1711114254761,2
1220,70,28,1,1711114254761,2
1221,70,29,1,1711114254761,2
1222,70,35,1,1711114254761,2
1223,70,41,1,1711114254761,2
1224,58,2,1,1711114337133,2
1225,58,4,1,1711114337133,2
1226,58,7,1,1711114337133,2
1227,58,10,1,1711114337133,2
1228,58,12,1,1711114337133,2
1229,58,13,1,1711114337133,2
1230,58,14,1,1711114337133,2
1231,58,15,1,1711114337133,2
1232,58,21,1,1711114337133,2
1233,58,22,1,1711114337133,2
1234,58,28,1,1711114337133,2
1235,58,29,1,1711114337133,2
1236,58,36,1,1711114337133,2
1237,58,42,1,1711114337133,2
1238,52,10,1,1711114438746,2
1239,52,13,1,1711114438746,2
1240,52,14,1,1711114438746,2
1241,52,16,1,1711114438746,2
1242,52,17,1,1711114438746,2
1243,52,18,1,1711114438746,2
1244,52,20,1,1711114438746,2
1245,52,22,1,1711114438746,2
1246,52,25,1,1711114438746,2
1247,52,30,1,1711114438746,2
1248,52,33,1,1711114438746,2
1249,52,34,1,1711114438746,2
1250,52,36,1,1711114438746,2
1251,52,41,1,1711114438746,2
1252,47,3,1,1711114521316,2
1253,47,4,1,1711114521316,2
1254,47,6,1,1711114521316,2
1255,47,7,1,1711114521316,2
1256,47,14,1,1711114521316,2
1257,47,15,1,1711114521316,2
1258,47,21,1,1711114521316,2
1259,47,34,1,1711114521316,2
1260,135,10,1,1711114614930,2
1261,135,12,1,1711114614930,2
1262,135,13,1,1711114614930,2
1263,135,14,1,1711114614930,2
1264,135,15,1,1711114614930,2
1265,135,21,1,1711114614930,2
1266,135,23,1,1711114614930,2
1267,135,24,1,1711114614930,2
1268,135,28,1,1711114614930,2
1269,135,29,1,1711114614930,2
1270,135,34,1,1711114614930,2
1271,135,41,1,1711114614930,2
1272,91,3,1,1711114691493,2
1273,91,6,1,1711114691493,2
1274,91,14,1,1711114691493,2
1275,91,15,1,1711114691493,2
1276,91,22,1,1711114691493,2
1277,91,28,1,1711114691493,2
1278,91,34,1,1711114691493,2
1279,91,37,1,1711114691493,2
1280,91,41,1,1711114691493,2
1281,83,3,1,1711114774854,2
1282,83,6,1,1711114774854,2
1283,83,14,1,1711114774854,2
1284,83,15,1,1711114774854,2
1285,83,19,1,1711114774854,2
1286,83,22,1,1711114774854,2
1287,83,24,1,1711114774854,2
1288,83,32,1,1711114774854,2
1289,83,33,1,1711114774854,2
1290,79,3,1,1711114844705,2
1291,79,4,1,1711114844705,2
1292,79,6,1,1711114844705,2
1293,79,7,1,1711114844705,2
1294,79,15,1,1711114844705,2
1295,79,21,1,1711114844705,2
1296,79,23,1,1711114844705,2
1297,79,24,1,1711114844705,2
1298,79,34,1,1711114844705,2
1299,79,41,1,1711114844705,2
1300,46,2,1,1711115635360,2
1301,46,4,1,1711115635360,2
1302,46,7,1,1711115635360,2
1303,46,10,1,1711115635360,2
1304,46,12,1,1711115635360,2
1305,46,13,1,1711115635360,2
